timestamp_minute,asset,instrument_type,strike,trading_symbol,open,high,low,close,volume,tick_count
2026-09-22 14:19:00,NIFTY,PE,23550.0,NIFTY2692223550PE,167.7,169.85,166.65,168.8,63180,18
2026-09-22 14:19:00,NIFTY,CE,23600.0,NIFTY2692223600CE,2.05,2.05,1.9,1.95,6870760,18
2026-09-22 14:19:00,NIFTY,PE,23600.0,NIFTY2692223600PE,215.0,217.7,214.4,216.6,88985,18
2026-09-22 14:19:00,NIFTY,CE,23650.0,NIFTY2692223650CE,1.0,1.0,0.9,0.95,3626285,18
2026-09-22 14:19:00,NIFTY,PE,23650.0,NIFTY2692223650PE,265.0,265.85,263.95,265.35,13390,18
2026-09-22 14:19:00,NIFTY,CE,23700.0,NIFTY2692223700CE,0.75,0.75,0.65,0.7,939900,18
2026-09-22 14:19:00,NIFTY,PE,23700.0,NIFTY2692223700PE,316.2,318.1,312.0,315.8,11765,18
2026-09-22 14:20:00,NIFTY,FUT,0.0,NIFTY26SEPFUT,23405.0,23415.0,23398.0,23409.3,9295,18
2026-09-22 14:20:00,NIFTY,SPOT,0.0,Nifty 50,23383.85,23396.65,23383.85,23394.05,0,18
2026-09-22 14:20:00,NIFTY,CE,23100.0,NIFTY2692223100CE,286.75,299.35,286.75,295.55,46800,18
2026-09-22 14:20:00,NIFTY,PE,23100.0,NIFTY2692223100PE,1.45,1.45,1.15,1.15,1747655,18
2026-09-22 14:20:00,NIFTY,CE,23150.0,NIFTY2692223150CE,239.55,251.15,237.95,246.3,60320,18
2026-09-22 14:20:00,NIFTY,PE,23150.0,NIFTY2692223150PE,2.15,2.15,1.65,1.65,2113150,18
2026-09-22 14:20:00,NIFTY,CE,23200.0,NIFTY2692223200CE,191.0,201.9,190.25,198.0,509600,18
2026-09-22 14:20:00,NIFTY,PE,23200.0,NIFTY2692223200PE,3.9,4.0,3.25,3.3,3974035,18
2026-09-22 14:20:00,NIFTY,CE,23250.0,NIFTY2692223250CE,145.85,155.15,144.05,153.0,786825,18
2026-09-22 14:20:00,NIFTY,PE,23250.0,NIFTY2692223250PE,7.6,7.8,6.35,6.4,5116930,18
2026-09-22 14:20:00,NIFTY,CE,23300.0,NIFTY2692223300CE,102.0,111.4,101.1,109.2,3113435,18
2026-09-22 14:20:00,NIFTY,PE,23300.0,NIFTY2692223300PE,15.0,15.15,12.35,12.7,6789055,18
2026-09-22 14:20:00,NIFTY,CE,23350.0,NIFTY2692223350CE,65.9,73.25,64.9,70.65,6085690,18
2026-09-22 14:20:00,NIFTY,PE,23350.0,NIFTY2692223350PE,28.2,28.4,24.3,25.2,6271785,18
2026-09-22 14:20:00,NIFTY,CE,23400.0,NIFTY2692223400CE,38.65,43.8,37.8,41.85,13400725,18
2026-09-22 14:20:00,NIFTY,PE,23400.0,NIFTY2692223400PE,50.6,51.25,44.9,46.05,5008315,18
2026-09-22 14:20:00,NIFTY,CE,23450.0,NIFTY2692223450CE,20.25,23.95,19.65,22.15,10581155,18
2026-09-22 14:20:00,NIFTY,PE,23450.0,NIFTY2692223450PE,82.7,83.1,74.45,76.9,1251900,18
2026-09-22 14:20:00,NIFTY,CE,23500.0,NIFTY2692223500CE,9.75,11.55,9.45,10.8,10950680,18
2026-09-22 14:20:00,NIFTY,PE,23500.0,NIFTY2692223500PE,122.0,123.1,113.15,115.75,989820,18
2026-09-22 14:20:00,NIFTY,CE,23550.0,NIFTY2692223550CE,4.4,5.35,4.25,4.9,4120675,18
2026-09-22 14:20:00,NIFTY,PE,23550.0,NIFTY2692223550PE,167.2,167.95,156.15,159.95,172510,18
2026-09-22 14:20:00,NIFTY,CE,23600.0,NIFTY2692223600CE,1.95,2.4,1.9,2.2,10076690,18
2026-09-22 14:20:00,NIFTY,PE,23600.0,NIFTY2692223600PE,214.7,215.65,204.0,206.1,110435,18
2026-09-22 14:20:00,NIFTY,CE,23650.0,NIFTY2692223650CE,1.0,1.25,1.0,1.1,2749565,18
2026-09-22 14:20:00,NIFTY,PE,23650.0,NIFTY2692223650PE,264.05,265.45,251.85,255.55,37960,18
2026-09-22 14:20:00,NIFTY,CE,23700.0,NIFTY2692223700CE,0.7,0.85,0.7,0.8,1515605,18
2026-09-22 14:20:00,NIFTY,PE,23700.0,NIFTY2692223700PE,315.8,315.8,301.0,305.85,13130,18
2026-09-22 14:21:00,NIFTY,FUT,0.0,NIFTY26SEPFUT,23419.0,23421.0,23406.4,23413.0,17550,17
2026-09-22 14:21:00,NIFTY,SPOT,0.0,Nifty 50,23395.2,23402.2,23393.15,23393.15,0,17
2026-09-22 14:21:00,NIFTY,CE,23100.0,NIFTY2692223100CE,299.0,306.6,296.25,297.55,50960,17
2026-09-22 14:21:00,NIFTY,PE,23100.0,NIFTY2692223100PE,1.15,1.25,1.15,1.15,1522365,17
2026-09-22 14:21:00,NIFTY,CE,23150.0,NIFTY2692223150CE,249.5,258.1,246.0,247.95,81510,17
2026-09-22 14:21:00,NIFTY,PE,23150.0,NIFTY2692223150PE,1.6,1.8,1.6,1.75,2919605,17
2026-09-22 14:21:00,NIFTY,CE,23200.0,NIFTY2692223200CE,200.7,210.3,197.7,201.25,472810,17
2026-09-22 14:21:00,NIFTY,PE,23200.0,NIFTY2692223200PE,3.25,3.4,2.85,3.2,3946605,17
2026-09-22 14:21:00,NIFTY,CE,23250.0,NIFTY2692223250CE,154.05,162.1,150.9,154.0,701090,17
2026-09-22 14:21:00,NIFTY,PE,23250.0,NIFTY2692223250PE,6.35,6.6,5.75,6.45,4966260,17
2026-09-22 14:21:00,NIFTY,CE,23300.0,NIFTY2692223300CE,110.15,117.1,107.45,109.75,3679910,17
2026-09-22 14:21:00,NIFTY,PE,23300.0,NIFTY2692223300PE,12.55,13.0,11.3,12.7,8033740,17
2026-09-22 14:21:00,NIFTY,CE,23350.0,NIFTY2692223350CE,72.05,79.0,69.65,72.75,6486285,17
2026-09-22 14:21:00,NIFTY,PE,23350.0,NIFTY2692223350PE,24.65,25.55,21.1,24.6,8389875,17
2026-09-22 14:21:00,NIFTY,CE,23400.0,NIFTY2692223400CE,43.2,47.55,41.2,43.05,13361985,17
2026-09-22 14:21:00,NIFTY,PE,23400.0,NIFTY2692223400PE,45.2,46.75,40.55,45.7,6003270,17
2026-09-22 14:21:00,NIFTY,CE,23450.0,NIFTY2692223450CE,23.3,26.3,22.3,23.3,12082395,17
2026-09-22 14:21:00,NIFTY,PE,23450.0,NIFTY2692223450PE,75.2,77.15,69.35,75.95,1779115,17
2026-09-22 14:21:00,NIFTY,CE,23500.0,NIFTY2692223500CE,11.25,12.95,10.65,11.4,10485280,17
2026-09-22 14:21:00,NIFTY,PE,23500.0,NIFTY2692223500PE,113.75,116.7,106.55,113.9,1242735,17
2026-09-22 14:21:00,NIFTY,CE,23550.0,NIFTY2692223550CE,5.1,5.95,4.9,5.3,5509400,17
2026-09-22 14:21:00,NIFTY,PE,23550.0,NIFTY2692223550PE,157.75,160.6,148.3,157.0,266825,17
2026-09-22 14:21:00,NIFTY,CE,23600.0,NIFTY2692223600CE,2.25,2.6,2.15,2.3,6586255,17
2026-09-22 14:21:00,NIFTY,PE,23600.0,NIFTY2692223600PE,204.55,208.0,196.2,205.35,146380,17
2026-09-22 14:21:00,NIFTY,CE,23650.0,NIFTY2692223650CE,1.1,1.25,1.0,1.0,4975230,17
2026-09-22 14:21:00,NIFTY,PE,23650.0,NIFTY2692223650PE,253.5,257.0,244.55,254.35,48620,17
2026-09-22 14:21:00,NIFTY,CE,23700.0,NIFTY2692223700CE,0.8,0.8,0.7,0.7,1841125,17
2026-09-22 14:21:00,NIFTY,PE,23700.0,NIFTY2692223700PE,304.25,306.7,292.55,302.7,25025,17
2026-09-22 14:22:00,NIFTY,FUT,0.0,NIFTY26SEPFUT,23407.4,23420.0,23405.6,23410.0,5135,18
2026-09-22 14:22:00,NIFTY,SPOT,0.0,Nifty 50,23391.6,23400.25,23391.6,23395.25,0,18
2026-09-22 14:22:00,NIFTY,CE,23100.0,NIFTY2692223100CE,295.0,301.7,294.25,295.55,28340,18
2026-09-22 14:22:00,NIFTY,PE,23100.0,NIFTY2692223100PE,1.15,1.25,1.1,1.1,1449370,18
2026-09-22 14:22:00,NIFTY,CE,23150.0,NIFTY2692223150CE,245.0,251.6,244.65,245.7,29510,18
2026-09-22 14:22:00,NIFTY,PE,23150.0,NIFTY2692223150PE,1.8,1.8,1.6,1.65,2021370,18
2026-09-22 14:22:00,NIFTY,CE,23200.0,NIFTY2692223200CE,197.0,203.15,197.0,198.3,258245,18
2026-09-22 14:22:00,NIFTY,PE,23200.0,NIFTY2692223200PE,3.35,3.45,3.05,3.15,4069715,18
2026-09-22 14:22:00,NIFTY,CE,23250.0,NIFTY2692223250CE,150.75,156.75,150.65,152.05,690040,18
2026-09-22 14:22:00,NIFTY,PE,23250.0,NIFTY2692223250PE,6.7,6.75,5.9,6.1,4141930,18
2026-09-22 14:22:00,NIFTY,CE,23300.0,NIFTY2692223300CE,106.7,111.55,106.7,108.0,1724450,18
2026-09-22 14:22:00,NIFTY,PE,23300.0,NIFTY2692223300PE,13.35,13.35,12.2,12.65,3879525,18
2026-09-22 14:22:00,NIFTY,CE,23350.0,NIFTY2692223350CE,69.85,74.3,69.85,70.9,3486925,18
2026-09-22 14:22:00,NIFTY,PE,23350.0,NIFTY2692223350PE,25.9,25.95,24.05,24.9,4303585,18
2026-09-22 14:22:00,NIFTY,CE,23400.0,NIFTY2692223400CE,41.3,44.65,41.1,41.9,8532875,18
2026-09-22 14:22:00,NIFTY,PE,23400.0,NIFTY2692223400PE,47.4,47.5,44.7,46.25,3300310,18
2026-09-22 14:22:00,NIFTY,CE,23450.0,NIFTY2692223450CE,22.3,24.85,22.3,22.7,6345560,18
2026-09-22 14:22:00,NIFTY,PE,23450.0,NIFTY2692223450PE,78.25,78.25,73.55,76.8,1240590,18
2026-09-22 14:22:00,NIFTY,CE,23500.0,NIFTY2692223500CE,10.85,12.15,10.75,11.15,5784870,18
2026-09-22 14:22:00,NIFTY,PE,23500.0,NIFTY2692223500PE,117.45,117.55,112.8,116.0,654290,18
2026-09-22 14:22:00,NIFTY,CE,23550.0,NIFTY2692223550CE,5.05,5.65,4.95,5.05,2509715,18
2026-09-22 14:22:00,NIFTY,PE,23550.0,NIFTY2692223550PE,160.95,161.6,155.55,159.9,105365,18
2026-09-22 14:22:00,NIFTY,CE,23600.0,NIFTY2692223600CE,2.25,2.45,2.15,2.15,3162445,18
2026-09-22 14:22:00,NIFTY,PE,23600.0,NIFTY2692223600PE,209.0,209.0,202.55,207.85,88270,18
2026-09-22 14:22:00,NIFTY,CE,23650.0,NIFTY2692223650CE,1.05,1.05,1.0,1.0,1529060,18
2026-09-22 14:22:00,NIFTY,PE,23650.0,NIFTY2692223650PE,257.0,257.3,250.0,256.35,26390,18
2026-09-22 14:22:00,NIFTY,CE,23700.0,NIFTY2692223700CE,0.7,0.75,0.7,0.7,804960,18
2026-09-22 14:22:00,NIFTY,PE,23700.0,NIFTY2692223700PE,308.55,308.55,299.9,306.3,16315,18
2026-09-22 14:23:00,NIFTY,FUT,0.0,NIFTY26SEPFUT,23418.0,23423.5,23409.8,23410.1,12740,18
2026-09-22 14:23:00,NIFTY,SPOT,0.0,Nifty 50,23395.15,23398.65,23392.3,23392.3,0,18
2026-09-22 14:23:00,NIFTY,CE,23100.0,NIFTY2692223100CE,296.4,300.7,293.95,293.95,25025,18
2026-09-22 14:23:00,NIFTY,PE,23100.0,NIFTY2692223100PE,1.15,1.15,1.1,1.15,990015,18
2026-09-22 14:23:00,NIFTY,CE,23150.0,NIFTY2692223150CE,246.45,252.0,246.45,247.75,29965,18
2026-09-22 14:23:00,NIFTY,PE,23150.0,NIFTY2692223150PE,1.65,1.85,1.65,1.8,1648270,18
2026-09-22 14:23:00,NIFTY,CE,23200.0,NIFTY2692223200CE,198.85,203.2,193.45,193.45,240565,18
2026-09-22 14:23:00,NIFTY,PE,23200.0,NIFTY2692223200PE,3.1,3.35,3.1,3.35,2430545,18
2026-09-22 14:23:00,NIFTY,CE,23250.0,NIFTY2692223250CE,151.5,156.4,150.3,150.3,479115,18
2026-09-22 14:23:00,NIFTY,PE,23250.0,NIFTY2692223250PE,6.05,6.45,5.85,6.45,2722265,18
2026-09-22 14:23:00,NIFTY,CE,23300.0,NIFTY2692223300CE,107.75,111.95,107.2,107.2,1627015,18
2026-09-22 14:23:00,NIFTY,PE,23300.0,NIFTY2692223300PE,12.55,13.05,12.1,13.05,3624205,18
2026-09-22 14:23:00,NIFTY,CE,23350.0,NIFTY2692223350CE,70.1,73.65,67.2,67.2,2585245,18
2026-09-22 14:23:00,NIFTY,PE,23350.0,NIFTY2692223350PE,24.8,26.15,23.95,26.15,3411330,18
2026-09-22 14:23:00,NIFTY,CE,23400.0,NIFTY2692223400CE,41.55,44.4,41.55,41.6,7105800,18
2026-09-22 14:23:00,NIFTY,PE,23400.0,NIFTY2692223400PE,46.15,47.4,44.45,47.4,2894775,18
2026-09-22 14:23:00,NIFTY,CE,23450.0,NIFTY2692223450CE,22.25,24.35,22.25,22.4,5557565,18
2026-09-22 14:23:00,NIFTY,PE,23450.0,NIFTY2692223450PE,76.7,78.2,74.5,78.2,1176955,18
2026-09-22 14:23:00,NIFTY,CE,23500.0,NIFTY2692223500CE,10.75,12.2,10.75,11.05,5711225,18
2026-09-22 14:23:00,NIFTY,PE,23500.0,NIFTY2692223500PE,115.75,117.05,113.05,117.05,473135,18
2026-09-22 14:23:00,NIFTY,CE,23550.0,NIFTY2692223550CE,4.95,5.65,4.7,4.7,2434120,18
2026-09-22 14:23:00,NIFTY,PE,23550.0,NIFTY2692223550PE,159.5,164.4,155.9,164.4,92430,18
2026-09-22 14:23:00,NIFTY,CE,23600.0,NIFTY2692223600CE,2.15,2.45,2.15,2.2,3122665,18
2026-09-22 14:23:00,NIFTY,PE,23600.0,NIFTY2692223600PE,206.2,208.5,203.1,208.5,69420,18
2026-09-22 14:23:00,NIFTY,CE,23650.0,NIFTY2692223650CE,1.0,1.15,1.0,1.05,3207490,18
2026-09-22 14:23:00,NIFTY,PE,23650.0,NIFTY2692223650PE,256.35,256.35,251.0,256.0,15340,18
2026-09-22 14:23:00,NIFTY,CE,23700.0,NIFTY2692223700CE,0.7,0.75,0.65,0.7,1419795,18
2026-09-22 14:23:00,NIFTY,PE,23700.0,NIFTY2692223700PE,305.25,310.4,301.6,310.4,6435,18
2026-09-22 14:24:00,NIFTY,FUT,0.0,NIFTY26SEPFUT,23405.0,23416.7,23390.1,23390.1,24635,18
2026-09-22 14:24:00,NIFTY,SPOT,0.0,Nifty 50,23389.25,23392.3,23378.2,23378.2,0,18
2026-09-22 14:24:00,NIFTY,CE,23100.0,NIFTY2692223100CE,290.15,290.15,278.15,278.15,36790,18
2026-09-22 14:24:00,NIFTY,PE,23100.0,NIFTY2692223100PE,1.2,1.3,1.1,1.3,917670,18
2026-09-22 14:24:00,NIFTY,CE,23150.0,NIFTY2692223150CE,241.2,241.2,228.8,228.8,57850,18
2026-09-22 14:24:00,NIFTY,PE,23150.0,NIFTY2692223150PE,1.85,2.05,1.7,2.05,1242475,18
2026-09-22 14:24:00,NIFTY,CE,23200.0,NIFTY2692223200CE,192.75,192.75,180.5,180.5,366795,18
2026-09-22 14:24:00,NIFTY,PE,23200.0,NIFTY2692223200PE,3.35,3.9,3.15,3.9,2893215,18
2026-09-22 14:24:00,NIFTY,CE,23250.0,NIFTY2692223250CE,145.7,146.55,135.2,135.2,572325,18
2026-09-22 14:24:00,NIFTY,PE,23250.0,NIFTY2692223250PE,6.5,7.55,6.2,7.55,3069625,18
2026-09-22 14:24:00,NIFTY,CE,23300.0,NIFTY2692223300CE,101.95,103.05,93.2,93.2,3236870,18
2026-09-22 14:24:00,NIFTY,PE,23300.0,NIFTY2692223300PE,13.25,15.3,12.85,15.3,5768360,18
2026-09-22 14:24:00,NIFTY,CE,23350.0,NIFTY2692223350CE,66.45,66.45,57.7,57.7,4924465,18
2026-09-22 14:24:00,NIFTY,PE,23350.0,NIFTY2692223350PE,26.25,30.05,25.7,30.05,6784310,18
2026-09-22 14:24:00,NIFTY,CE,23400.0,NIFTY2692223400CE,38.45,38.45,32.05,32.1,12131860,18
2026-09-22 14:24:00,NIFTY,PE,23400.0,NIFTY2692223400PE,48.35,54.3,48.1,54.3,6099275,18
2026-09-22 14:24:00,NIFTY,CE,23450.0,NIFTY2692223450CE,19.8,20.3,16.4,16.4,10504650,18
2026-09-22 14:24:00,NIFTY,PE,23450.0,NIFTY2692223450PE,80.95,88.05,79.6,88.05,1868425,18
2026-09-22 14:24:00,NIFTY,CE,23500.0,NIFTY2692223500CE,9.85,9.85,7.6,7.75,11123385,18
2026-09-22 14:24:00,NIFTY,PE,23500.0,NIFTY2692223500PE,120.0,130.3,120.0,130.3,1072825,18
2026-09-22 14:24:00,NIFTY,CE,23550.0,NIFTY2692223550CE,4.55,4.55,3.45,3.55,6240715,18
2026-09-22 14:24:00,NIFTY,PE,23550.0,NIFTY2692223550PE,164.45,176.4,164.45,176.4,179530,18
2026-09-22 14:24:00,NIFTY,CE,23600.0,NIFTY2692223600CE,1.9,2.0,1.6,1.6,4852510,18
2026-09-22 14:24:00,NIFTY,PE,23600.0,NIFTY2692223600PE,213.5,223.35,211.2,223.3,160940,18
2026-09-22 14:24:00,NIFTY,CE,23650.0,NIFTY2692223650CE,0.95,1.0,0.85,0.85,2288975,18
2026-09-22 14:24:00,NIFTY,PE,23650.0,NIFTY2692223650PE,262.25,272.7,261.5,272.7,17485,18
2026-09-22 14:24:00,NIFTY,CE,23700.0,NIFTY2692223700CE,0.7,0.7,0.65,0.7,571675,18
2026-09-22 14:24:00,NIFTY,PE,23700.0,NIFTY2692223700PE,312.4,321.5,311.75,321.5,22100,18
2026-09-22 14:25:00,NIFTY,FUT,0.0,NIFTY26SEPFUT,23394.1,23410.0,23391.7,23410.0,5070,18
2026-09-22 14:25:00,NIFTY,SPOT,0.0,Nifty 50,23380.4,23390.95,23380.15,23390.85,0,18
2026-09-22 14:25:00,NIFTY,CE,23100.0,NIFTY2692223100CE,282.0,293.15,280.45,293.0,36010,18
2026-09-22 14:25:00,NIFTY,PE,23100.0,NIFTY2692223100PE,1.3,1.55,1.25,1.3,1623245,18
2026-09-22 14:25:00,NIFTY,CE,23150.0,NIFTY2692223150CE,231.25,243.75,231.25,243.75,47060,18
